Date,NVDA_adj_close,NVDA_Volume,USD_GDP_Billions,Inflation,US_Interest_Rate,SP500,DXI,GoldPrice,Google_Adj_Close,AAPL_Adj_Close,MSFT_Adj_Close,INTC_Adj_Close,Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date,Previous_Price,Post_Price,Return
2015-05-06,5.325942,31648400,18326.94865,3.84,0.12,2080.2,95.18,1190.3,26.211,28.050014,40.247993,25.33906,NVDA.O,EarningsReleases,Q1 2016 NVIDIA Corp Earnings Release,2015-05-07,2015-04-23T21:44:22Z,5.335581,5.048801,-0.05374859832509341
2015-05-07,5.419929,53456400,18328.25877,3.84,0.12,2088.0,94.129997,1182.2,26.535,28.223515,40.613239,25.354792,NVDA.O,EarningsCallsAndPresentations,Q1 2016 NVIDIA Corp Earnings Call,2015-05-07,2015-05-20T18:45:09Z,5.350041,5.130738,-0.040990900817395606
2015-05-08,5.019879,114655200,18329.5689,3.84,0.12,2116.1,94.629997,1188.9,26.910999,28.755262,41.526382,25.795189,NVDA.O,EarningsCallsAndPresentations,Q1 2016 NVIDIA Corp Earnings Call,2015-05-07,2015-05-20T18:45:09Z,5.482588,5.133148,-0.06373632306494662
2015-05-11,4.971682,54414400,18333.49929,3.84,0.12,2105.3,94.800003,1183.0,26.785,28.462351,41.195919,25.708691,NVDA.O,EarningsCallsAndPresentations,Q1 2016 NVIDIA Corp Earnings Call,2015-05-07,2015-05-20T18:45:09Z,5.448848,5.125918,-0.05926573837258802
2015-05-12,5.019879,38880000,18334.80942,3.84,0.12,2099.1,95.050003,1192.4,26.452,28.360956,41.17852,25.362654,NVDA.O,EarningsCallsAndPresentations,Q1 2016 NVIDIA Corp Earnings Call,2015-05-07,2015-05-20T18:45:09Z,5.309072,5.09396,-0.04051781554290459
2015-05-13,5.048801,30852400,18336.11955,3.84,0.12,2098.5,94.559998,1218.2,26.481001,28.392509,41.422039,25.669367,,,,,,5.325942,5.09396,0.0
2015-05-14,5.130738,29305200,18337.42968,3.84,0.12,2121.1,93.660004,1225.2,26.92,29.054943,42.369965,25.928896,NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.0975 paid on Jun 12, 2015 going ex on May 19, 2015",2015-05-19,2021-07-20T00:00:00Z,5.419929,5.057645,-0.06684294203853959
2015-05-15,5.133148,21582400,18338.73981,3.84,0.12,2122.7,93.400002,1225.3,26.692499,29.014389,42.004704,25.94462,NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.0975 paid on Jun 12, 2015 going ex on May 19, 2015",2015-05-19,2021-07-20T00:00:00Z,5.019879,5.050382,0.00607644128474003
2015-05-18,5.125918,32497200,18342.67019,3.84,0.12,2129.2,93.230003,1227.6,26.615,29.334337,41.752502,26.274923,NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.0975 paid on Jun 12, 2015 going ex on May 19, 2015",2015-05-19,2021-07-20T00:00:00Z,4.971682,5.018907,0.009498797388891563
2015-05-19,5.09396,25380800,18343.98032,3.84,0.12,2127.8,94.129997,1206.7,26.868,29.307301,41.647465,26.07045,NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.0975 paid on Jun 12, 2015 going ex on May 19, 2015",2015-05-19,2021-07-20T00:00:00Z,5.019879,5.287647,0.053341524765835854
2015-05-20,5.09396,19682400,18345.29045,3.84,0.12,2125.8,95.309998,1208.7,26.963499,29.305044,41.647465,26.243462,NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corp Annual Shareholders Meeting,2015-05-20,2015-05-08T21:28:21Z,5.048801,5.36028,0.06169365756344928
2015-05-21,5.057645,23969200,18346.60058,3.84,0.12,2130.8,95.589996,1204.1,27.1255,29.604721,41.507397,26.385029,NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corp Annual Shareholders Meeting,2015-05-20,2015-05-08T21:28:21Z,5.130738,5.357858,0.04426653631504868
2015-05-22,5.050382,21259200,18347.91071,3.84,0.12,2126.1,95.400002,1204.0,27.005501,29.863844,41.052254,26.306377,NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corp Annual Shareholders Meeting,2015-05-20,2015-05-08T21:28:21Z,5.133148,5.418384,0.055567460747284
2015-05-26,5.018907,25973200,18353.15123,3.84,0.12,2104.2,96.370003,1187.3,26.615999,29.205908,40.780891,26.03113,,,,,,5.125918,5.311856,0.0
2015-05-27,5.287647,43233200,18354.46135,3.84,0.12,2123.5,97.209999,1185.6,26.9895,29.751173,41.673717,26.510855,,,,,,5.09396,5.253752,0.0
2015-05-28,5.36028,32765600,18355.77148,3.84,0.12,2120.8,97.279999,1188.8,26.989,29.6926,41.533684,26.74678,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.09396,5.348175,0.04990518182317888
2015-05-29,5.357858,33516800,18357.08161,3.84,0.12,2107.4,96.879997,1189.8,26.605499,29.354626,41.017235,27.100679,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.057645,5.389331,0.06558111532145898
2015-06-01,5.418384,37266000,18361.012,3.84,0.13,2111.7,96.889999,1188.7,26.699499,29.413198,41.341106,26.668144,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.050382,5.265857,0.04266508949224032
2015-06-02,5.311856,22430400,18362.3658,3.84,0.13,2109.6,97.440002,1194.4,26.959,29.282522,41.069767,26.164822,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.018907,5.292489,0.05451027484669475
2015-06-03,5.253752,25078800,18363.7196,3.84,0.13,2114.1,95.93,1184.9,27.015499,29.318569,41.00848,25.740152,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.287647,5.198066,-0.016941562097469803
2015-06-04,5.348175,32371200,18365.0734,3.84,0.13,2095.8,95.410004,1175.2,26.834999,29.147326,40.579578,25.409842,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.36028,5.253752,-0.019873588693127962
2015-06-05,5.389331,31332000,18366.4272,3.84,0.13,2092.8,95.779999,1168.1,26.6665,28.987345,40.387012,25.04022,NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,2015-06-02,2015-06-03T04:19:18Z,5.357858,5.11091,-0.04609080718451303
2015-06-08,5.265857,34281200,18370.4886,3.84,0.13,2079.3,96.339996,1173.6,26.341499,28.795824,40.028126,24.615541,,,,,,5.418384,5.101222,0.0
2015-06-09,5.292489,25688800,18371.8424,3.84,0.13,2080.2,95.25,1177.6,26.334499,28.710203,39.958103,24.576216,,,,,,5.311856,5.164172,0.0
2015-06-10,5.198066,52946000,18373.1962,3.84,0.13,2105.2,95.139999,1186.6,26.834499,29.039175,40.798416,25.024485,,,,,,5.253752,5.224698,0.0
2015-06-11,5.253752,28305200,18374.55,3.84,0.13,2108.9,94.699997,1180.4,26.730499,28.973831,40.649605,25.04808,,,,,,5.348175,5.311856,0.0
2015-06-12,5.11091,32372800,18375.9038,3.84,0.13,2094.1,95.089996,1179.2,26.616501,28.653875,40.238209,24.631266,,,,,,5.389331,5.294911,0.0
2015-06-15,5.101222,30654800,18379.9652,3.84,0.13,2084.4,95.199997,1185.8,26.360001,28.597546,39.809307,24.686317,,,,,,5.265857,5.27312,0.0
2015-06-16,5.164172,25689200,18381.319,3.84,0.13,2096.3,94.849998,1180.9,26.407499,28.750765,40.115665,24.882933,,,,,,5.292489,5.137539,0.0
2015-06-17,5.224698,23354400,18382.6728,3.84,0.13,2100.4,94.959999,1176.8,26.462999,28.68317,40.238209,25.126724,,,,,,5.198066,5.086698,0.0
2015-06-18,5.311856,29940400,18384.0266,3.84,0.13,2121.2,94.220001,1202.0,26.8365,28.813848,40.894688,25.464893,,,,,,5.253752,5.125435,0.0
2015-06-19,5.294911,35565600,18385.3804,3.84,0.13,2110.0,94.019997,1201.9,26.834499,28.525446,40.352001,25.221092,,,,,,5.11091,5.021328,0.0
2015-06-22,5.27312,51423600,18389.4418,3.84,0.13,2122.8,94.059998,1184.1,26.9095,28.753019,40.465786,25.370516,,,,,,5.101222,4.871221,0.0
2015-06-23,5.137539,41406400,18390.7956,3.84,0.13,2124.2,94.300003,1176.6,27.024,28.62233,40.185684,25.236826,,,,,,5.164172,4.868799,0.0
2015-06-24,5.086698,25336800,18392.1494,3.84,0.13,2108.6,95.379997,1172.9,26.892,28.865679,39.94936,25.095268,,,,,,5.224698,4.939011,0.0
2015-06-25,5.125435,35046000,18393.5032,3.84,0.13,2102.3,95.269997,1171.8,26.761499,28.728228,39.958103,25.15818,,,,,,5.311856,4.943853,0.0
2015-06-26,5.021328,42129600,18394.857,3.84,0.13,2101.5,95.169998,1173.2,26.584499,28.559244,39.616734,24.39534,,,,,,5.294911,4.883325,0.0
2015-06-29,4.871221,39172400,18398.9184,3.84,0.13,2057.6,96.260002,1179.0,26.076,28.059025,38.837711,23.899878,,,,,,5.27312,4.791324,0.0
2015-06-30,4.868799,31591600,18400.2722,3.84,0.13,2063.1,95.029999,1171.8,26.025499,28.261818,38.645145,23.923468,,,,,,5.137539,4.757431,0.0
2015-07-01,4.939011,30289200,18401.626,3.84,0.13,2077.4,95.599998,1169.3,26.091999,28.525446,38.907738,23.734726,,,,,,5.086698,4.699323,0.0
2015-07-02,4.943853,14576400,18401.98633,3.84,0.13,2076.8,96.32,1163.5,26.17,28.489395,38.863956,24.033579,,,,,,5.125435,4.781641,0.0
2015-07-06,4.883325,21477600,18403.42767,3.84,0.13,2068.8,95.940002,1173.7,26.143,28.390249,38.855213,23.624622,,,,,,5.021328,4.813114,0.0
2015-07-07,4.791324,59425200,18403.788,3.84,0.13,2081.3,96.279999,1152.6,26.250999,28.320402,38.776432,23.514524,,,,,,4.871221,4.815535,0.0
2015-07-08,4.757431,33249200,18404.14833,3.84,0.13,2046.7,96.68,1163.5,25.841499,27.617403,38.723915,23.199949,,,,,,4.868799,4.781641,0.0
2015-07-09,4.699323,35758800,18404.50867,3.84,0.13,2051.3,96.230003,1159.2,26.034,27.054102,38.969006,22.751671,,,,,,4.939011,4.888167,0.0
2015-07-10,4.781641,21670800,18404.869,3.84,0.13,2076.6,96.370003,1157.9,26.5065,27.777384,39.047787,22.940422,,,,,,4.943853,4.859114,0.0
2015-07-13,4.813114,21247200,18405.95,3.84,0.13,2099.6,95.769997,1155.4,27.327499,28.313648,39.861824,23.380829,,,,,,4.883325,4.769535,0.0
2015-07-14,4.815535,24921600,18406.31033,3.84,0.13,2108.9,96.839996,1153.5,28.055,28.30238,39.931854,23.317915,,,,,,4.791324,4.791324,0.0
2015-07-15,4.781641,26573200,18406.67067,3.84,0.13,2107.4,96.650002,1147.4,28.011,28.575016,40.05439,23.349369,,,,,,4.757431,4.699323,0.0
2015-07-16,4.888167,28284800,18407.031,3.84,0.13,2124.3,97.169998,1143.9,28.9925,28.955805,40.842175,23.514524,,,,,,4.699323,4.757431,0.0
2015-07-17,4.859114,22037200,18407.39133,3.84,0.13,2126.6,97.650002,1131.9,33.6465,29.205908,40.807159,23.176355,,,,,,4.781641,4.701745,0.0
2015-07-20,4.769535,18841200,18408.47233,3.84,0.13,2128.3,97.959999,1106.8,33.151001,29.757938,41.069767,22.88538,,,,,,4.813114,4.675114,0.0
2015-07-21,4.791324,14972000,18408.83267,3.84,0.13,2119.2,98.010002,1103.5,33.115002,29.460518,41.384869,22.586525,,,,,,4.815535,4.776797,0.0
2015-07-22,4.699323,35647200,18409.193,3.84,0.13,2114.2,97.339996,1091.5,33.105,28.214506,39.861824,22.500025,,,,,,4.781641,4.834903,0.0
2015-07-23,4.757431,16991600,18409.55333,3.84,0.13,2102.2,97.449997,1094.1,32.214001,28.200985,40.360752,22.492153,,,,,,4.888167,4.84701,0.0
2015-07-24,4.701745,18884400,18409.91367,3.84,0.13,2079.7,97.18,1085.5,31.177999,28.052275,40.211948,22.067469,,,,,,4.859114,4.830062,0.0
2015-07-27,4.675114,19242000,18410.99467,3.84,0.13,2067.6,97.199997,1096.4,31.363001,27.662472,39.695507,22.295544,,,,,,4.769535,4.912379,0.0
2015-07-28,4.776797,19830800,18411.355,3.84,0.13,2093.2,96.580002,1096.2,31.4,27.79991,39.68676,22.775272,,,,,,4.791324,4.931748,0.0
2015-07-29,4.834903,23268000,18411.71533,3.84,0.13,2108.6,96.650002,1092.6,31.5965,27.71204,40.518307,22.814594,,,,,,4.699323,4.982589,0.0
2015-07-30,4.84701,19018000,18412.07567,3.84,0.13,2108.6,97.139999,1088.7,31.629499,27.572346,41.034744,22.735949,,,,,,4.757431,4.951116,0.0
2015-07-31,4.830062,21834000,18412.436,3.84,0.13,2103.8,97.470001,1095.1,31.2805,27.331244,40.877182,22.767408,,,,,,4.701745,5.563651,0.0
2015-08-03,4.912379,39713200,18413.517,3.84,0.14,2098.0,97.220001,1089.4,31.560499,26.68684,40.973484,22.846046,NVDA.O,EarningsReleases,Q2 2016 NVIDIA Corp Earnings Release,2015-08-06,2015-07-23T21:15:51Z,4.675114,5.757337,0.23148590601213145
2015-08-04,4.931748,26010000,18413.87733,3.84,0.14,2093.3,97.480003,1090.7,31.4625,25.830624,41.612446,22.908966,NVDA.O,EarningsReleases,Q2 2016 NVIDIA Corp Earnings Release,2015-08-06,2015-07-23T21:15:51Z,4.776797,5.728283,0.19918912191579422
2015-08-05,4.982589,23462800,18414.23767,3.84,0.14,2099.8,97.910004,1085.6,32.188999,26.00186,41.647465,23.091347,NVDA.O,EarningsReleases,Q2 2016 NVIDIA Corp Earnings Release,2015-08-06,2015-07-23T21:15:51Z,4.834903,5.74281,0.18778184381361956
2015-08-06,4.951116,65567600,18414.598,3.84,0.14,2083.6,97.889999,1090.1,32.133999,26.058451,40.807159,23.004124,NVDA.O,EarningsCallsAndPresentations,Q2 2016 NVIDIA Corp Earnings Call,2015-08-06,2015-08-10T13:15:31Z,4.84701,5.694388,0.1748248920468495
2015-08-07,5.563651,140524800,18414.95833,3.84,0.14,2077.6,97.790001,1094.1,31.764999,26.146723,40.912197,22.901033,NVDA.O,EarningsCallsAndPresentations,Q2 2016 NVIDIA Corp Earnings Call,2015-08-06,2015-08-10T13:15:31Z,4.830062,5.69923,0.1799496569609252
2015-08-10,5.757337,66230400,18416.03933,3.84,0.14,2104.2,97.57,1104.1,31.686501,27.097345,41.428642,23.503695,NVDA.O,EarningsCallsAndPresentations,Q2 2016 NVIDIA Corp Earnings Call,2015-08-06,2015-08-10T13:15:31Z,4.912379,5.662914,0.15278442481738486
2015-08-11,5.728283,43500800,18416.39967,3.84,0.14,2084.1,97.18,1107.7,33.039001,25.687248,40.623348,22.972408,NVDA.O,EarningsCallsAndPresentations,Q2 2016 NVIDIA Corp Earnings Call,2015-08-06,2015-08-10T13:15:31Z,4.931748,5.611372,0.13780590573565407
2015-08-12,5.74281,38404800,18416.76,3.84,0.14,2086.1,97.18,1123.6,32.978001,26.083344,40.912197,23.360956,,,,,,4.982589,5.58949,0.0
2015-08-13,5.694388,27688400,18417.12033,3.84,0.14,2083.4,96.339996,1115.6,32.822498,26.062975,40.903439,22.893106,NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,4.951116,5.387694,0.08817769569527353
2015-08-14,5.69923,21465200,18417.48067,3.84,0.14,2091.5,96.379997,1112.7,32.855999,26.246307,41.139774,23.012053,NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,5.563651,5.219936,-0.06177867734694366
2015-08-17,5.662914,27388000,18418.56167,3.84,0.14,2102.4,96.589996,1118.4,33.043499,26.517916,41.419888,23.059629,NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,5.757337,5.03516,-0.12543594373579303
2015-08-18,5.611372,28708400,18418.922,3.84,0.14,2096.9,96.839996,1116.9,32.806499,26.368536,41.648968,22.924826,NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,5.728283,4.930616,-0.13925062710763428
2015-08-19,5.58949,24924800,18419.28233,3.84,0.14,2079.6,97.010002,1127.9,33.044998,26.031288,41.067451,22.488689,NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,5.74281,5.3026,-0.07665411183723654
2015-08-20,5.387694,42693200,18419.64267,3.84,0.14,2035.7,96.449997,1153.2,32.341499,25.497126,40.230412,21.830526,NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,5.694388,5.501964,-0.033791866658892916
2015-08-21,5.219936,38266400,18420.003,3.84,0.14,1970.9,95.809998,1159.6,30.624001,23.937645,37.948414,21.061342,NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.0975 paid on Sep 11, 2015 going ex on Aug 18, 2015",2015-08-18,2021-07-20T00:00:00Z,5.69923,5.526277,-0.030346731049632966
2015-08-24,5.03516,68228400,18421.084,3.84,0.14,1893.2,94.860001,1153.6,29.480499,23.340113,36.723698,20.815514,,,,,,5.662914,5.465495,0.0
2015-08-25,4.930616,62268400,18421.44433,3.84,0.14,1867.6,93.379997,1138.3,29.103001,23.480444,35.657578,20.514189,,,,,,5.611372,5.241819,0.0
2015-08-26,5.3026,61497600,18421.80467,3.84,0.14,1940.5,93.959999,1124.6,31.431,24.827164,37.631214,21.648144,,,,,,5.58949,5.39985,0.0
2015-08-27,5.501964,46376400,18422.165,3.84,0.14,1987.7,95.190002,1122.6,31.880501,25.558235,38.679695,21.98119,,,,,,5.387694,5.41444,0.0
2015-08-28,5.526277,32094400,18422.52533,3.84,0.14,1988.9,95.760002,1134.0,31.518999,25.641985,38.706142,22.53627,,,,,,5.219936,5.288013,0.0
2015-08-31,5.465495,21935200,18423.60633,3.84,0.14,1972.2,96.139999,1132.5,30.9125,25.522024,38.344898,22.631426,,,,,,5.03516,5.514122,0.0
2015-09-01,5.241819,35340800,18423.96667,3.84,0.14,1913.8,95.93,1139.8,29.8895,24.381271,36.847034,22.06049,,,,,,4.930616,5.404714,0.0
2015-09-02,5.39985,34404400,18424.33901,3.84,0.14,1948.9,95.419998,1133.6,30.716999,25.426958,38.203915,22.679001,,,,,,5.3026,5.489809,0.0
2015-09-03,5.41444,26255600,18424.71136,3.84,0.14,1951.1,95.959999,1124.5,30.3125,24.981079,38.327271,23.059629,,,,,,5.501964,5.506827,0.0
2015-09-04,5.288013,28797200,18425.0837,3.84,0.14,1921.2,96.370003,1121.4,30.035,24.732103,37.543106,22.615568,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,2015-09-09,2015-09-10T03:01:32Z,5.526277,5.516551,-0.0017599552103523886
2015-09-08,5.514122,23844800,18426.57308,3.84,0.14,1969.4,96.150002,1120.8,30.733,25.420172,38.670898,23.392679,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,2015-09-09,2015-09-10T03:01:32Z,5.465495,5.577334,0.020462739422504237
2015-09-09,5.404714,28939200,18426.94542,3.84,0.14,1942.0,95.839996,1102.0,30.636,24.93128,37.948414,23.186506,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,2015-09-09,2015-09-10T03:01:32Z,5.241819,5.616234,0.0714284487884837
2015-09-10,5.489809,35707600,18427.31777,3.84,0.14,1952.3,95.93,1109.3,31.067499,25.479017,38.142242,23.210293,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,2015-09-09,2015-09-10T03:01:32Z,5.39985,5.667291,0.049527486874635374
2015-09-11,5.506827,30158400,18427.69011,3.84,0.14,1961.0,95.440002,1103.3,31.2885,25.850222,38.309654,23.368893,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,2015-09-09,2015-09-10T03:01:32Z,5.41444,5.662429,0.04580141251911564
2015-09-14,5.516551,19246000,18428.80714,3.84,0.14,1953.0,95.18,1107.7,31.162001,26.099194,37.921974,23.305452,NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,2015-09-16,2015-09-30T17:48:17Z,5.288013,5.720779,0.08183905750609917
2015-09-15,5.577334,32797600,18429.17949,3.84,0.14,1978.1,95.309998,1102.6,31.757,26.318743,38.750191,23.575062,NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,2015-09-16,2015-09-30T17:48:17Z,5.514122,5.565177,0.00925895364665487
2015-09-16,5.616234,17350800,18429.55183,3.84,0.14,1995.3,95.589996,1119.0,31.799,26.34816,39.032135,23.606781,NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,2015-09-16,2015-09-30T17:48:17Z,5.404714,5.591923,0.034638095558802956
2015-09-17,5.667291,26871200,18429.92418,3.84,0.14,1990.2,95.300003,1117.0,32.145,25.784578,38.988094,23.5592,NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,2015-09-16,2015-09-30T17:48:17Z,5.489809,5.698897,0.03808657095356131
2015-09-18,5.662429,32641200,18430.29652,3.84,0.14,1958.0,94.650002,1137.8,31.4625,25.678194,38.309654,23.012053,NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,2015-09-16,2015-09-30T17:48:17Z,5.506827,5.740229,0.04238411702419558
2015-09-21,5.720779,28184000,18431.41356,3.84,0.14,1967.0,95.32,1132.8,31.771999,26.076557,38.864731,23.123068,NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,2015-09-16,2015-09-30T17:48:17Z,5.516551,5.66486,0.026884370324864258
2015-09-22,5.565177,22835600,18431.7859,3.84,0.14,1942.7,95.919998,1124.8,31.134501,25.666882,38.679695,22.734514,,,,,,5.577334,5.76454,0.0
2015-09-23,5.591923,16163200,18432.15824,3.84,0.14,1938.8,96.309998,1131.5,31.118,25.875114,38.653271,22.79002,,,,,,5.616234,5.993081,0.0
2015-09-24,5.698897,38244000,18432.53059,3.84,0.14,1932.2,96.25,1153.8,31.290001,26.029028,38.688511,22.583839,,,,,,5.667291,5.876379,0.0
2015-09-25,5.740229,36969200,18432.90293,3.84,0.14,1931.3,96.25,1145.6,30.598499,25.963388,38.714954,22.84553,,,,,,5.662429,6.02955,0.0
2015-09-28,5.66486,39558400,18434.01997,3.84,0.14,1881.8,96.260002,1131.7,29.744499,25.4496,38.142242,22.80588,,,,,,5.720779,6.18029,0.0
2015-09-29,5.76454,38073600,18434.39231,3.84,0.14,1884.1,96.029999,1126.8,29.748501,24.684574,38.274406,23.186506,,,,,,5.565177,6.260521,0.0
2015-09-30,5.993081,55638000,18434.76466,3.84,0.14,1920.0,95.919998,1115.2,30.421,24.965233,38.996899,23.900179,,,,,,5.591923,6.326164,0.0
2015-10-01,5.876379,48929600,18435.137,3.84,0.12,1923.8,96.269997,1113.7,30.564501,24.802267,39.305279,23.78916,,,,,,5.698897,6.362634,0.0
2015-10-02,6.02955,38614400,18436.1133,3.84,0.12,1951.4,96.139999,1136.6,31.345501,24.983343,40.151119,24.193577,,,,,,5.740229,6.338321,0.0
2015-10-05,6.18029,48202400,18439.0422,3.84,0.12,1987.0,95.82,1137.6,32.073502,25.073874,41.085072,24.748657,,,,,,5.66486,6.406396,0.0
2015-10-06,6.260521,45321600,18440.01851,3.84,0.12,1979.9,96.050003,1146.4,32.271999,25.193834,41.1908,25.168938,,,,,,5.76454,6.418555,0.0
2015-10-07,6.326164,31015200,18440.99481,3.84,0.12,1995.8,95.470001,1148.7,32.118,25.073874,41.234848,25.62886,,,,,,5.993081,6.651955,0.0
2015-10-08,6.362634,46006800,18441.97111,3.84,0.12,2013.4,95.57,1144.3,31.958,24.784163,41.807575,25.787451,,,,,,5.876379,6.668974,0.0
2015-10-09,6.338321,42324800,18442.94741,3.84,0.12,2014.9,95.230003,1155.9,32.1805,25.377163,41.50798,25.486116,,,,,,6.02955,6.773519,0.0
2015-10-12,6.406396,22758800,18445.87631,3.84,0.12,2017.5,94.849998,1164.5,32.3335,25.259472,41.411057,25.54163,,,,,,6.18029,6.761363,0.0
2015-10-13,6.418555,29844400,18446.85261,3.84,0.12,2003.7,94.900002,1165.4,32.615002,25.302469,41.314144,25.406832,,,,,,6.260521,6.751637,0.0
2015-10-14,6.651955,61214800,18447.82891,3.84,0.12,1994.2,94.760002,1179.8,32.557999,24.944859,41.129131,26.00948,,,,,,6.326164,6.664112,0.0
2015-10-15,6.668974,52604800,18448.80522,3.84,0.12,2023.9,93.959999,1187.5,33.087002,25.318325,41.419888,25.969843,,,,,,6.362634,6.904808,0.0
2015-10-16,6.773519,44839600,18449.78152,3.84,0.12,2033.1,94.470001,1183.1,33.110001,25.132727,41.860432,26.199795,,,,,,6.338321,6.951002,0.0
2015-10-19,6.761363,29471200,18452.71042,3.84,0.12,2033.7,94.68,1172.8,33.305,25.288897,41.95734,26.635931,,,,,,6.406396,6.919395,0.0
2015-10-20,6.751637,26482400,18453.68672,3.84,0.12,2030.8,94.940002,1177.5,32.514,25.750624,42.089504,26.516991,,,,,,6.418555,6.914534,0.0
2015-10-21,6.664112,38628000,18454.66302,3.84,0.12,2018.9,94.849998,1167.1,32.130501,25.748367,41.587296,26.461477,,,,,,6.651955,6.970452,0.0
2015-10-22,6.904808,30688400,18455.63932,3.84,0.12,2052.5,95.040001,1166.1,32.5895,26.1422,42.318592,27.27824,,,,,,6.668974,6.729757,0.0
2015-10-23,6.951002,38177600,18456.61562,3.84,0.12,2075.2,96.400002,1162.8,35.099998,26.952486,46.58305,27.674723,,,,,,6.773519,6.897514,0.0
2015-10-26,6.919395,24743600,18459.54453,3.84,0.12,2071.2,97.040001,1166.2,35.639,26.092402,47.798954,27.428902,,,,,,6.761363,6.977748,0.0
2015-10-27,6.914534,20826800,18460.52083,3.84,0.12,2065.9,96.809998,1165.8,35.4245,25.927176,47.305546,27.333742,,,,,,6.751637,6.929119,0.0
2015-10-28,6.970452,21703600,18461.49713,3.84,0.12,2090.3,96.959999,1176.1,35.647499,26.995497,47.561062,27.524073,,,,,,6.664112,6.81485,0.0
2015-10-29,6.729757,32716800,18462.47343,3.84,0.12,2089.4,97.620003,1147.3,35.846001,27.28068,47.014778,26.984842,,,,,,6.904808,6.737049,0.0
2015-10-30,6.897514,30116000,18463.44973,3.84,0.12,2079.4,97.199997,1141.4,35.540501,27.04755,46.380409,26.85004,,,,,,6.951002,7.670658,0.0
2015-11-02,6.977748,19008800,18466.41118,3.84,0.12,2104.1,96.919998,1135.9,36.0555,27.427805,46.909058,27.048277,NVDA.O,EarningsCallsAndPresentations,Q3 2016 NVIDIA Corp Earnings Call,2015-11-05,2016-01-12T17:50:23Z,6.919395,7.636619,0.10365414895377412
