Date,NVDA_adj_close,NVDA_Volume,USD_GDP_Billions,Inflation,US_Interest_Rate,SP500,DXI,GoldPrice,Google_Adj_Close,AAPL_Adj_Close,MSFT_Adj_Close,INTC_Adj_Close,NVDA_adj_close_Short_MA,NVDA_adj_close_Long_MA
2014-01-15,3.775924,17504400,17246.02596,-0.36,0.07,1848.4,80.660004,1238.3,28.608269,17.42893,30.89686,20.040085,3.71601885,3.6564952625000005
2014-01-16,3.787717,22065200,17249.4751,-0.36,0.07,1845.9,81.050003,1240.2,28.79756,17.33168,31.00613,19.942415,3.7272216500000006,3.6579818375000004
2014-01-17,3.771208,34040000,17252.92424,-0.36,0.07,1838.7,80.93,1251.9,28.655842,16.907026,30.577461,19.423937,3.7351225999999995,3.6590861125
2014-01-21,3.785358,24607600,17266.7208,-0.36,0.07,1843.8,81.18,1241.8,28.983862,17.169697,30.400957,19.228569,3.7430234999999996,3.6603086125000006
2014-01-22,3.780641,33794000,17270.16994,-0.36,0.07,1844.9,81.099998,1238.6,29.016739,17.246004,30.199244,19.018175,3.7470328999999998,3.6616187625000003
2014-01-23,3.766491,18502800,17273.61908,-0.36,0.07,1828.5,81.25,1262.3,28.894197,17.392031,30.308506,18.882921,3.7492735,3.6630159499999997
2014-01-24,3.669793,24669600,17277.06822,-0.36,0.07,1790.3,80.480003,1264.3,27.990833,17.075891,30.938894,18.642464,3.74620745,3.6632630500000003
2014-01-27,3.646209,23381200,17287.41563,-0.36,0.07,1781.6,80.459999,1263.4,27.427942,17.214411,30.283287,18.574835,3.7437311,3.6632446625
2014-01-28,3.681585,16799600,17290.86477,-0.36,0.07,1792.5,80.489998,1250.8,27.970409,15.838517,30.48501,18.7101,3.7419622499999994,3.6636978
2014-01-29,3.646209,16294400,17294.31391,-0.36,0.07,1774.2,80.650002,1262.2,27.569662,15.658705,30.812824,18.544783,3.7359481499999996,3.6641779
2014-01-30,3.707529,20289600,17297.76305,-0.36,0.07,1794.2,80.57,1242.5,28.278753,15.628375,30.980911,18.58987,3.7324104500000006,3.6648087374999996
2014-01-31,3.702811,33534800,17301.21219,-0.36,0.07,1782.6,81.040001,1239.8,29.414,15.654025,31.804611,18.439589,3.73052365,3.6653806
2014-02-03,3.653284,43172800,17312.29871,-0.36,0.07,1741.9,81.25,1259.9,28.229937,15.683095,30.661526,17.996256,3.72840105,3.6657145375
2014-02-04,3.674509,28069200,17316.1174,-0.36,0.07,1755.2,81.080002,1251.2,28.347746,15.910124,30.552261,17.898573,3.7248633,3.6670175375
2014-02-05,3.641491,21467600,17319.9361,-0.36,0.07,1751.6,81.120003,1256.9,28.473274,16.028952,30.106783,17.841677,3.71660865,3.6674093374999996
2014-02-06,3.688661,16838000,17323.75479,-0.36,0.07,1773.4,81.050003,1257.2,28.890711,16.122377,30.409369,18.198214,3.70811815,3.66877195
2014-02-07,3.742906,15724800,17327.57348,-0.36,0.07,1797.0,80.889999,1262.9,29.326078,16.347935,30.72876,18.365093,3.7095333000000004,3.6701382125000004
2014-02-10,3.754698,32437200,17339.02955,-0.36,0.07,1799.8,80.769997,1274.7,29.213751,16.640806,30.93049,18.425785,3.7117738499999993,3.6718864499999997
2014-02-11,3.832528,23538400,17342.84824,-0.36,0.07,1819.8,80.629997,1289.8,29.643389,16.860064,31.241465,18.562326,3.7222691000000006,3.67405045
2014-02-12,3.96932,74452800,17346.66693,-0.36,0.07,1819.3,80.629997,1295.0,29.556465,16.858805,31.493631,18.623011,3.7339436,3.6778363874999997
2014-02-13,4.09432,90283600,17350.48562,-0.36,0.07,1829.8,80.699997,1300.1,29.885483,17.126516,31.611294,18.736803,3.7498633999999997,3.682657025
2014-02-14,4.224034,81753600,17354.30431,-0.36,0.07,1838.6,80.32,1318.6,29.95771,17.112661,31.619684,18.782312,3.7716792499999996,3.6889817875
2014-02-18,4.221675,42898800,17369.57907,-0.36,0.07,1840.8,80.169998,1324.4,30.158957,17.175589,31.687431,18.782312,3.7942025999999998,3.6955116374999997
2014-02-19,4.27828,45034000,17373.39776,-0.36,0.07,1828.8,79.970001,1320.4,29.946255,16.904423,31.763645,18.585085,3.8188487,3.7035407625
2014-02-20,4.429224,39808800,17377.21645,-0.36,0.07,1839.8,80.220001,1316.9,29.990339,16.70875,31.966883,18.767141,3.8512778500000002,3.7137792250000006
2014-02-21,4.396205,45105200,17381.03514,-0.36,0.07,1836.2,80.300003,1323.6,29.982368,16.523153,32.16164,18.524391,3.88276355,3.7240447750000003
2014-02-24,4.459883,40311200,17392.49121,-0.36,0.07,1847.6,80.279999,1338.0,30.199554,16.595501,31.916067,18.683695,3.9222680500000004,3.7351942874999997
2014-02-25,4.439746,24218400,17396.3099,-0.36,0.07,1845.1,80.220001,1342.7,30.386105,16.422806,31.789059,18.676113,3.9619449,3.7460334374999995
2014-02-26,4.432638,36088400,17400.1286,-0.36,0.07,1845.2,80.150002,1328.0,30.390341,16.274635,31.729788,18.812654,3.99949755,3.7568130499999994
2014-02-27,4.382886,38884800,17403.94729,-0.36,0.07,1854.3,80.419998,1331.8,30.366428,16.599283,32.06004,18.782312,4.0363314,3.7670587250000005
2014-02-28,4.354456,32169200,17407.76598,-0.36,0.07,1859.5,80.279999,1321.6,30.277761,16.5543,32.441097,18.782312,4.06867775,3.776743775
2014-03-03,4.333135,37594800,17418.48295,-0.36,0.08,1845.7,79.900002,1350.3,29.954971,16.602116,31.992302,18.585085,4.1001939499999995,3.7874524875
2014-03-04,4.378148,26034400,17421.93209,-0.36,0.08,1873.9,80.07,1337.9,30.259331,16.711578,32.525768,18.668531,4.13643715,3.7987825125
2014-03-05,4.416054,24147200,17425.38123,-0.36,0.08,1873.8,80.139999,1340.3,30.342768,16.746817,32.271725,18.585085,4.1735144,3.8102931374999995
2014-03-06,4.354456,29014400,17428.83037,-0.36,0.08,1877.0,80.120003,1351.8,30.376392,16.696173,32.305592,18.683695,4.20916265,3.8220600625000003
2014-03-07,4.349719,26845200,17432.27951,-0.36,0.08,1878.0,79.660004,1338.2,30.256342,16.686419,32.093906,18.691282,4.24221555,3.8308062375
2014-03-10,4.285752,30088800,17442.62692,-0.36,0.08,1877.2,79.690002,1341.5,30.176142,16.701511,32.026154,18.842999,4.2693578500000005,3.8383716249999997
2014-03-11,4.328397,29722000,17446.07606,-0.36,0.08,1867.6,79.760002,1346.7,29.887724,16.864153,32.195526,18.759556,4.2980428,3.8463821125
2014-03-12,4.340243,23942800,17449.5252,-0.36,0.08,1868.2,79.800003,1370.5,30.069792,16.88051,32.407219,18.782312,4.32342855,3.8532798374999997
2014-03-13,4.202832,38517200,17452.97434,-0.36,0.08,1846.3,79.589996,1372.4,29.615494,16.693026,32.085449,18.63818,4.33510415,3.8582546625
2014-03-14,4.221786,46004800,17456.42348,-0.36,0.08,1841.1,79.610001,1379.0,29.210512,16.505539,31.924555,18.585085,4.34147745,3.8636130250000003
2014-03-17,4.221786,29965600,17466.7709,-0.36,0.08,1858.8,79.400002,1372.9,29.69121,16.570017,32.220924,18.736803,4.34136505,3.87011495
2014-03-18,4.321289,29390400,17470.22004,-0.36,0.08,1872.2,79.379997,1359.0,30.168421,16.716621,33.491135,18.827829,4.346345749999999,3.878612425
2014-03-19,4.397101,36616800,17473.66918,-0.36,0.08,1860.8,79.379997,1341.3,29.869293,16.712214,33.254025,18.97954,4.3522868,3.8887356125000005
2014-03-20,4.399471,19180000,17477.11832,-0.36,0.08,1872.0,80.010002,1330.5,29.817238,16.631687,34.151642,19.29056,4.350799149999999,3.8985346500000007
2014-03-21,4.392364,56611600,17480.56746,-0.36,0.08,1866.5,80.190002,1336.0,29.465555,16.762859,34.007668,19.093332,4.3506070999999995,3.9086870750000005
2014-03-24,4.371041,30609600,17490.91488,-0.36,0.08,1857.4,80.120003,1311.2,28.840151,16.961668,34.295589,19.055399,4.346165,3.9176000875
2014-03-25,4.371041,30442400,17494.36402,-0.36,0.08,1865.6,79.93,1311.4,28.859825,17.144123,34.160103,19.313318,4.342729749999999,3.9261298374999996
2014-03-26,4.271538,55775600,17497.81316,-0.36,0.08,1852.6,79.940002,1303.4,28.193575,16.980228,33.694366,19.252628,4.33467475,3.933238925
2014-03-27,4.214679,54072800,17501.2623,-0.36,0.08,1849.0,80.029999,1294.7,27.846546,16.907249,33.330235,19.199533,4.3262644,3.939932075
2014-03-28,4.240738,39882000,17504.71144,-0.36,0.08,1857.6,80.150002,1294.3,27.922838,16.88838,34.12624,19.434689,4.3205785,3.9465087625
2014-03-31,4.243108,27340400,17515.05886,-0.36,0.08,1872.3,80.190002,1283.8,27.772251,16.884604,34.710526,19.578815,4.31607715,3.9531445374999996
2014-04-01,4.418422,65627200,17518.508,-0.36,0.09,1885.5,80.099998,1280.0,28.280355,17.039061,35.074661,19.715357,4.31809085,3.9613231625
2014-04-02,4.389994,23994800,17521.68267,-0.36,0.09,1890.9,80.07,1290.8,28.272379,17.067368,35.015377,19.6395,4.31678785,3.96991295
2014-04-03,4.437378,59954800,17524.85733,-0.36,0.09,1888.8,80.230003,1284.6,28.409002,16.949083,34.727467,20.03396,4.32093395,3.9797731000000005
2014-04-04,4.299968,36803200,17528.032,-0.36,0.09,1865.1,80.449997,1303.5,27.082645,16.72983,33.762104,19.844315,4.3184464,3.9886821249999995
2014-04-07,4.314182,42857600,17537.556,-0.36,0.09,1845.0,80.440002,1298.3,26.833828,16.467159,33.702831,20.094643,4.3198679,3.9967369875000003
2014-04-08,4.468174,47069200,17540.73067,-0.36,0.09,1852.0,80.220001,1309.1,27.669035,16.466213,33.719765,20.41325,4.326856749999999,4.0071589625
2014-04-09,4.463435,42196800,17543.90533,-0.36,0.09,1872.2,79.800003,1305.9,28.12977,16.682646,34.270187,20.466349,4.333016349999999,4.0184061374999995
2014-04-10,4.354456,37274800,17547.08,-0.36,0.09,1833.1,79.519997,1320.5,26.973444,16.467474,33.330235,20.049131,4.34059755,4.0285564
2014-04-11,4.292859,35311200,17550.25467,-0.36,0.09,1815.7,79.410004,1319.0,26.457361,16.345734,33.20322,19.859486,4.344151200000001,4.0378777249999995
2014-04-14,4.340243,29018400,17559.77867,-0.36,0.09,1830.6,79.620003,1327.5,26.553099,16.410843,33.177807,20.147743,4.35007405,4.047585
2014-04-15,4.371041,30463600,17562.95333,-0.36,0.09,1843.0,79.75,1300.3,26.748562,16.293829,33.660477,20.307049,4.35256165,4.0570581500000005
2014-04-16,4.380517,23513600,17566.128,-0.36,0.09,1862.3,79.790001,1303.5,27.750811,16.326859,34.210926,20.428423,4.351732449999999,4.0664728625
2014-04-17,4.397101,15353200,17569.30267,-0.36,0.09,1864.8,79.809998,1293.9,26.731607,16.513397,33.880661,20.51186,4.35161395,4.0751809625
2014-04-21,4.432638,11700400,17582.00133,-0.36,0.09,1871.9,79.860001,1288.5,26.358631,16.709377,33.821392,20.44359,4.35362765,4.08406795
2014-04-22,4.470545,25512000,17585.176,-0.36,0.09,1879.5,79.959999,1281.1,26.667286,16.726051,33.863724,20.360147,4.35860285,4.0933108375
2014-04-23,4.522666,26158000,17588.35067,-0.36,0.09,1875.4,79.889999,1284.6,26.274862,16.507421,33.609684,20.291878,4.3661841,4.103647462500001
2014-04-24,4.562939,39149200,17591.52533,-0.36,0.09,1878.6,79.849998,1290.6,26.186106,17.860729,33.753635,20.291878,4.38075415,4.114222175
2014-04-25,4.437378,31360000,17594.7,-0.36,0.09,1863.4,79.75,1300.8,25.738335,17.991917,33.79599,19.920172,4.391889099999999,4.1226082625
2014-04-28,4.418422,22678800,17604.224,-0.36,0.09,1869.4,79.769997,1299.0,25.786703,18.688696,34.608917,19.973274,4.4007733,4.130609999999999
2014-04-29,4.427901,17130000,17607.39867,-0.36,0.09,1878.3,79.690002,1296.3,26.312757,18.633329,34.304058,20.087059,4.41001295,4.139201925
2014-04-30,4.375779,30574000,17610.57333,-0.36,0.09,1884.0,79.809998,1295.9,26.2609,18.562866,34.210926,20.246363,4.4078808,4.1477024625
2014-05-01,4.399471,19810400,17613.748,-0.36,0.09,1883.7,79.510002,1283.4,26.494759,18.606596,33.872189,20.064304,4.40835465,4.15588005
2014-05-02,4.366303,15637600,17616.82026,-0.36,0.09,1881.1,79.519997,1302.9,26.324226,18.641191,33.609684,20.03396,4.4048009,4.1628765375
2014-05-05,4.413684,23926000,17626.03703,-0.36,0.09,1884.7,79.5,1309.3,26.318243,18.904808,33.389526,20.022486,4.4104867,4.1698167
2014-05-06,4.32366,41618800,17629.10929,-0.36,0.09,1867.7,79.5,1308.6,25.686478,18.698765,33.076202,20.045437,4.4109606,4.1774299125
2014-05-07,4.328397,29390000,17632.18155,-0.36,0.09,1878.2,79.139999,1288.9,25.428186,18.633329,33.381042,20.175505,4.40397175,4.1851612875
2014-05-08,4.382886,43272800,17635.25381,-0.36,0.09,1875.6,79.230003,1287.7,25.480045,18.600119,33.567348,20.152544,4.3999443,4.194664575
2014-05-09,4.276277,53953200,17638.32606,-0.36,0.09,1878.5,79.419998,1287.6,25.865486,18.522615,33.482662,20.121948,4.39603535,4.201420162500001
2014-05-12,4.401838,29985600,17647.54284,-0.36,0.09,1896.7,79.860001,1295.8,26.423454,18.753223,33.84679,20.175505,4.4014843,4.2092440875
2014-05-13,4.330767,22110400,17650.6151,-0.36,0.09,1897.5,79.900002,1294.8,26.58152,18.782642,34.469318,20.23671,4.4010105,4.2160322125
2014-05-14,4.288121,21432000,17653.68735,-0.36,0.09,1888.5,80.110001,1305.9,26.260403,18.786118,34.315819,20.144897,4.3968645,4.222493625
2014-05-15,4.264428,32589600,17656.75961,-0.36,0.09,1870.8,80.059998,1293.6,25.927814,18.626371,33.770042,19.90007,4.39106005,4.228482
2014-05-16,4.254952,28396000,17659.83187,-0.36,0.09,1877.9,80.010002,1293.4,25.960226,18.901272,33.966183,19.754707,4.3839526,4.234410887499999
2014-05-19,4.392364,36007600,17669.04865,-0.36,0.09,1885.1,80.050003,1293.8,26.3706,19.125231,33.897957,19.923025,4.3819389,4.2422343
2014-05-20,4.341193,25620000,17672.1209,-0.36,0.09,1872.8,80.029999,1294.6,26.415976,19.129028,33.838257,19.923025,4.3754713,4.2506268
2014-05-21,4.341193,21671200,17675.19316,-0.36,0.09,1888.0,80.040001,1288.1,26.87322,19.17964,34.409622,20.045437,4.36639765,4.259314099999999
2014-05-22,4.360233,13036400,17678.26542,-0.36,0.09,1892.5,80.07,1295.0,27.178383,19.210011,34.196434,20.007181,4.35626235,4.2677971999999995
2014-05-23,4.400694,18265600,17681.33768,-0.36,0.09,1900.5,80.230003,1291.7,27.559336,19.427011,34.213478,20.114294,4.35442815,4.2772282624999995
2014-05-27,4.479235,20968000,17693.62671,-0.36,0.09,1911.9,80.290001,1265.6,28.220022,19.790802,34.273174,20.435633,4.3574688,4.2868745875
2014-05-28,4.517316,22467600,17696.69897,-0.36,0.09,1909.8,80.339996,1259.3,28.007107,19.739552,34.119686,20.565702,4.36193955,4.2970559
2014-05-29,4.510174,17188400,17699.77123,-0.36,0.09,1920.0,80.540001,1257.1,27.927326,20.099224,34.401089,20.626905,4.3686593,4.3077670249999995
2014-05-30,4.522076,23912800,17702.84348,-0.36,0.09,1923.6,80.489998,1246.0,27.917852,20.023939,34.912754,20.902342,4.37478955,4.3183616125
2014-06-02,4.507794,18150000,17712.16267,-0.36,0.1,1925.0,80.400002,1244.0,27.620667,19.886328,34.784847,20.856438,4.3818641,4.3291904
2014-06-03,4.488754,24321200,17715.33733,-0.36,0.1,1924.2,80.629997,1244.5,27.172398,20.167551,34.358459,21.162476,4.3856176,4.3391915625
2014-06-04,4.493514,16123600,17718.512,-0.36,0.1,1927.9,80.559998,1244.3,27.158438,20.397839,34.384045,21.116568,4.3941102999999995,4.348574162499999
2014-06-05,4.512554,18869600,17721.68667,-0.36,0.1,1940.5,80.660004,1253.3,27.619171,20.477879,35.143021,21.162476,4.40331815,4.358047362500001
2014-06-06,4.529216,16105200,17724.86133,-0.36,0.1,1949.4,80.360001,1252.5,27.740339,20.42157,35.373268,21.552666,4.41063465,4.3667559625
2014-06-09,4.533976,24745600,17734.38533,-0.36,0.1,1951.3,80.419998,1253.9,28.029045,20.748341,35.19418,21.353739,4.4235196,4.3738141625
2014-06-10,4.557775,21760800,17737.56,-0.36,0.1,1950.8,80.620003,1260.1,27.950762,20.870123,35.057739,21.606228,4.43131645,4.37960735
2014-06-11,4.617277,26622800,17740.73467,-0.36,0.1,1943.9,80.809998,1261.2,27.865496,20.783772,34.84454,21.369051,4.445641950000001,4.3845228875
2014-06-12,4.645837,33714800,17743.90933,-0.36,0.1,1930.1,80.760002,1274.0,27.492022,20.436119,34.605755,21.392,4.46352775,4.3898249125
2014-06-13,4.650598,22785200,17747.084,-0.36,0.1,1936.2,80.580002,1274.1,27.512465,20.212475,35.160072,22.853334,4.48283625,4.3944788875
2014-06-16,4.636317,19862000,17756.608,-0.36,0.1,1937.8,80.599998,1275.3,27.139488,20.416193,35.390316,22.960447,4.5019045,4.39706755
2014-06-17,4.667257,15760800,17759.78267,-0.36,0.1,1942.0,80.449997,1272.0,27.076162,20.389624,35.543831,22.914537,4.51564915,4.4004557
2014-06-18,4.662495,21553600,17762.95733,-0.36,0.1,1957.0,80.610001,1272.7,27.592745,20.411766,35.518215,22.899237,4.531714249999999,4.402988349999999
2014-06-19,4.555395,47459200,17766.132,-0.36,0.1,1959.5,80.410004,1314.1,27.669035,20.340906,35.398857,23.021648,4.54242435,4.404433962500001
2014-06-20,4.505415,35314800,17769.30667,-0.36,0.1,1962.9,80.309998,1316.6,27.741835,20.130543,35.543831,23.105808,4.54968345,4.405343675
2014-06-23,4.453054,41420000,17778.83067,-0.36,0.1,1962.6,80.370003,1318.4,28.170158,20.112829,35.808182,23.128769,4.55230145,4.4062207749999995
2014-06-24,4.384033,27578000,17782.00533,-0.36,0.1,1950.0,80.269997,1321.3,28.153704,19.991039,35.603516,23.335335,4.5475413499999995,4.4065904875
2014-06-25,4.429253,21542000,17785.18,-0.36,0.1,1959.5,80.32,1322.6,28.853283,20.008753,35.8423,23.626072,4.5431382,4.4077919625
2014-06-26,4.369753,25690800,17788.35467,-0.36,0.1,1957.2,80.220001,1317.0,28.721146,20.128323,35.577946,23.549559,4.53611715,4.4076870249999995
2014-06-27,4.374512,30282000,17791.52933,-0.36,0.1,1961.0,80.209999,1320.0,28.782976,20.367479,36.029907,23.664326,4.528738949999999,4.40716775
2014-06-30,4.412594,18051200,17801.05333,-0.36,0.1,1960.2,80.010002,1322.0,28.685246,20.577841,35.560875,23.641371,4.52397895,4.407894475
2014-07-01,4.462574,32118000,17804.228,-0.36,0.09,1973.3,79.790001,1326.6,29.053734,20.708479,35.705853,23.702579,4.52266995,4.4093051625
2014-07-02,4.445914,17928400,17805.38769,-0.36,0.09,1974.6,79.809998,1330.9,29.037029,20.699631,35.731438,23.702579,4.5202899500000004,4.411307187499999
2014-07-03,4.486375,13689200,17806.54738,-0.36,0.09,1985.4,79.949997,1320.6,29.15645,20.821419,35.646145,23.824997,4.518981,4.4132819125
2014-07-07,4.450674,12749600,17811.18613,-0.36,0.09,1977.7,80.260002,1317.6,29.032789,21.251001,35.808182,23.740833,4.5150539,4.4146623
2014-07-08,4.414974,22194000,17812.34582,-0.36,0.09,1963.7,80.220001,1316.5,28.476318,21.113705,35.629097,23.557215,4.5091038,4.417314075
2014-07-09,4.548256,38766800,17813.50551,-0.36,0.09,1972.8,80.169998,1324.3,28.725136,21.122562,35.535294,23.633726,4.50862785,4.42139495
2014-07-10,4.524456,26630800,17814.66519,-0.36,0.09,1964.7,80.019997,1339.2,28.476816,21.045065,35.552349,23.916805,4.5039868,4.425178324999999
2014-07-11,4.533976,19118800,17815.82488,-0.36,0.09,1967.6,80.129997,1337.4,28.879711,21.084923,35.893467,23.909157,4.49839375,4.4278369125
2014-07-14,4.591097,27263600,17819.30395,-0.36,0.09,1977.1,80.190002,1306.7,29.163431,21.357285,35.936089,24.092777,4.4954187,4.4302618625
2014-07-15,4.610136,39544000,17820.46363,-0.36,0.09,1973.3,80.169998,1297.1,29.158943,21.107069,36.200462,24.261099,4.49410965,4.432895175
2014-07-16,4.605378,31972800,17821.62332,-0.36,0.09,1981.6,80.379997,1299.8,29.053234,20.987494,37.590488,26.510479,4.4910157,4.43555785
2014-07-17,4.593475,32483200,17822.78301,-0.36,0.09,1958.1,80.529999,1316.9,28.607958,20.613264,37.974232,25.783632,4.4875647,4.438338275
2014-07-18,4.388793,56781600,17823.9427,-0.36,0.09,1978.2,80.559998,1309.4,29.672535,20.90999,38.110691,25.783632,4.4792346,4.438560175
2014-07-21,4.414974,24336400,17827.42176,-0.36,0.09,1973.6,80.519997,1313.9,29.392801,20.801483,38.238594,26.059063,4.4747125500000005,4.440353125
2014-07-22,4.395931,29881600,17828.58145,-0.36,0.09,1983.5,80.559998,1306.3,29.655581,20.974209,38.230072,26.617586,4.4718564,4.442618775
2014-07-23,4.303112,29735200,17829.74114,-0.36,0.09,1987.0,80.779999,1304.7,29.717411,21.521145,38.264191,26.395706,4.46781035,4.443398449999999
2014-07-24,4.310252,25457600,17830.90083,-0.36,0.09,1988.0,80.82,1290.8,29.586271,21.48572,37.863377,26.204439,4.4618603,4.444237750000001
2014-07-25,4.23409,26613200,17832.06052,-0.36,0.09,1978.3,80.860001,1303.3,29.370363,21.627438,37.948662,26.204439,4.455077149999999,4.4419336000000005
2014-07-28,4.217429,33035200,17835.53958,-0.36,0.09,1978.9,81.019997,1303.3,29.449146,21.926369,37.496693,26.18914,4.447223,4.4397765375
2014-07-29,4.231712,21797200,17836.69927,-0.36,0.09,1970.0,81.010002,1298.3,29.200331,21.784649,37.428467,26.158527,4.4381789000000005,4.4372057125
2014-07-30,4.303112,24618400,17837.85896,-0.36,0.09,1970.1,81.209999,1296.9,29.290583,21.733721,37.164101,26.280937,4.4302058,4.4372450125
2014-07-31,4.165069,40188000,17839.01865,-0.36,0.09,1930.7,81.419998,1282.8,28.501747,21.169069,36.805935,25.929003,4.41616355,4.4353811
2014-08-01,4.210289,21988400,17840.17833,-0.36,0.09,1925.2,81.449997,1294.8,28.226006,21.286428,36.55011,25.814238,4.40235925,4.4321575375
2014-08-04,4.200769,24172400,17843.6574,-0.36,0.09,1939.0,81.300003,1288.9,28.579037,21.166851,36.985004,26.051413,4.389864,4.4288742125
2014-08-05,4.203149,29813600,17844.81709,-0.36,0.09,1920.2,81.309998,1285.3,28.176142,21.06278,36.737705,25.277386,4.37927275,4.426982874999999
2014-08-06,4.19839,22345600,17845.97677,-0.36,0.09,1920.2,81.540001,1308.2,28.241163,21.027348,36.447758,25.300486,4.36177945,4.4258020125
2014-08-07,4.15555,40769600,17847.13646,-0.36,0.09,1909.6,81.419998,1312.5,28.090876,21.025126,36.865627,25.169552,4.34333415,4.42349335
2014-08-08,4.522076,89434800,17848.29615,-0.36,0.09,1931.6,81.529999,1311.0,28.360636,21.082985,36.840031,25.107943,4.34273915,4.4253812875
2014-08-11,4.498275,34462400,17851.77522,-0.36,0.09,1936.9,81.400002,1310.5,28.316257,21.361149,36.840031,25.431423,4.33809805,4.4268532625
2014-08-12,4.498275,29615200,17852.9349,-0.36,0.09,1933.8,81.470001,1310.6,28.059464,21.356699,37.112942,25.516144,4.332505,4.4281179375
2014-08-13,4.524456,25659600,17854.09459,-0.36,0.09,1946.7,81.510002,1314.5,28.660313,21.639324,37.590488,26.26321,4.328458899999999,4.4292656625
2014-08-14,4.474475,25599200,17855.25428,-0.36,0.09,1955.2,81.599998,1315.7,28.653831,21.697182,37.752518,26.13999,4.322508900000001,4.4293147875
2014-08-15,4.531594,36979600,17856.41397,-0.36,0.09,1955.1,81.599998,1306.2,28.595491,21.803999,38.195961,26.317127,4.32964895,4.4294263874999995
2014-08-18,4.593475,28407600,17859.89303,-0.36,0.09,1971.7,81.419998,1299.3,29.028303,22.066589,38.468845,26.501972,4.3385739999999995,4.4298080875000005
2014-08-19,4.630531,24826000,17861.05272,-0.36,0.09,1981.6,81.589996,1296.7,29.262659,22.371456,38.897903,26.448057,4.3503039999999995,4.4322225
2014-08-20,4.601844,22146800,17862.21241,-0.36,0.09,1986.5,81.870003,1295.2,29.144484,22.38036,38.571823,26.571283,4.3652406,4.434515275000001
2014-08-21,4.558814,27279600,17863.3721,-0.36,0.09,1992.4,82.239998,1275.4,29.088636,22.382587,38.80352,27.071909,4.3776687,4.4361516875
2014-08-22,4.561203,25122400,17864.53178,-0.36,0.09,1988.4,82.160004,1280.2,29.048248,22.547262,38.743446,26.910168,4.3940243500000005,4.4384694875
2014-08-25,4.568375,15338000,17868.01085,-0.36,0.09,1997.9,82.459999,1278.9,28.930571,22.596218,38.760612,26.810047,4.41157165,4.440580787499999
2014-08-26,4.649654,26963600,17869.17054,-0.36,0.09,2000.0,82.589996,1285.2,28.81389,22.451571,38.623299,26.802338,4.43246875,4.444122675000001
2014-08-27,4.597064,18297200,17870.33023,-0.36,0.09,2000.1,82.669998,1283.4,28.47183,22.727514,38.503185,26.794645,4.44716635,4.446414925
2014-08-28,4.635311,17970400,17871.48991,-0.36,0.09,1996.7,82.470001,1290.4,28.382076,22.754223,38.511745,26.686823,4.470678449999999,4.4503105625
2014-08-29,4.649654,20793200,17872.6496,-0.36,0.09,2003.4,82.480003,1287.4,28.501747,22.80986,38.983707,26.894766,4.4926467,4.454326275000001
2014-09-02,4.661607,19263600,17877.32701,-0.36,0.09,2002.3,82.760002,1264.9,28.787464,22.987883,38.691956,26.625208,4.5156886,4.4578102875
2014-09-03,4.704637,25945600,17878.52536,-0.36,0.09,2000.7,82.970001,1270.3,28.817881,22.01763,38.580391,26.625208,4.540763,4.4631647875
2014-09-04,4.788307,49183200,17879.7237,-0.36,0.09,1997.7,82.839996,1266.5,29.019327,21.835155,38.837845,26.887064,4.57025885,4.46799565
2014-09-05,4.773964,25379200,17880.92204,-0.36,0.09,2007.7,83.839996,1267.3,29.223766,22.024305,39.395599,26.956381,4.60117955,4.4735356125
2014-09-08,4.730934,31928800,17884.51708,-0.36,0.09,2001.5,83.800003,1254.3,29.405268,21.888559,39.876141,27.210552,4.6116224500000005,4.479070775
2014-09-09,4.671169,19858800,17885.71542,-0.36,0.09,1988.4,84.309998,1248.5,28.970961,21.806217,40.125,26.887064,4.62026715,4.4841550375
2014-09-10,4.687904,17237600,17886.91377,-0.36,0.09,1995.7,84.139999,1245.3,29.075174,22.476057,40.193645,26.971783,4.629748600000001,4.489566937499999
2014-09-11,4.640094,25072000,17888.11211,-0.36,0.09,1997.5,84.209999,1239.0,28.987913,22.571741,40.330929,26.971783,4.6355305,4.492663562500001
2014-09-12,4.570765,26253600,17889.31046,-0.36,0.09,1985.5,84.260002,1231.5,28.702198,22.622925,40.073505,26.663708,4.640345,4.4955332125
2014-09-15,4.508611,29415200,17892.90549,-0.36,0.09,1984.1,84.18,1235.1,28.576544,22.616247,39.67878,26.6021,4.639195849999999,4.4976259375
2014-09-16,4.575548,21993600,17894.10383,-0.36,0.09,1999.0,84.239998,1236.7,28.918104,22.444897,40.125,26.90247,4.6382995000000005,4.500317375
2014-09-17,4.577937,17358400,17895.30218,-0.36,0.09,2001.6,84.099998,1235.9,29.158445,22.605125,39.919048,26.940979,4.6356698,4.5025329125
2014-09-18,4.647264,21960400,17896.50052,-0.36,0.09,2011.4,84.739998,1226.9,29.38283,22.651857,40.056343,27.087309,4.6379408,4.504633275
2014-09-19,4.561203,60131600,17897.69887,-0.36,0.09,2010.4,84.279999,1216.6,29.722397,22.467144,40.777153,26.817755,4.63806025,4.505181862500001
2014-09-22,4.515781,22146400,17901.2939,-0.36,0.09,1994.3,84.809998,1217.9,29.28809,22.489407,40.382408,26.733032,4.63578915,4.50525195
